Cluster	ID	Description	A	B	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	GeneRatio	gene_symbol
NCoR1_Uns	mmu04151	PI3K-Akt signaling pathway	82	1321	359/8890	2.69519666496227e-05	0.000661359797017665	0.000462657241272876	98432/12043/20393/56484/17246/13649/14257/22059/16400/14784/30955/320910/14706/18708/109700/67168/18414/16197/22631/11600/18591/15370/75705/16419/56637/15975/12978/16452/19211/11909/16401/16410/12125/11602/14173/17210/12977/18033/14700/404549/230396/15962/15234/19744/16590/20750/19353/14701/22371/12444/12447/16190/12443/12826/14182/244650/20963/241226/12827/320207/56716/13684/26931/14164/21923/104709/17869/16412/16150/16194/12675/65086/18205/20869/18595/26932/12448/14702/21825/50791/245026/14255	82	0.0620741862225587	Phlpp1/Bcl2/Sgk1/Foxo3/Mdm2/Egfr/Flt4/Trp53/Itga3/Grb2/Pik3cg/Itgb8/Gng4/Pik3r1/Itga1/Lpar6/Osmr/Il7r/Ywhaz/Angpt1/Pdgfb/Nr4a1/Eif4b/Itgb5/Gsk3b/Ifnar1/Csf1r/Jak2/Pten/Atf2/Itga4/Itgav/Bcl2l11/Angpt4/Fgf2/Mcl1/Csf1/Nfkb1/Gng10/Ifna14/Ifna13/Ifna1/Hgf/Rheb/Kit/Spp1/Rac1/Gng12/Vwf/Ccnd2/Ccne1/Il4ra/Ccnd1/Col4a1/Fgfr1/Phlpp2/Syk/Itga8/Col4a2/Pik3r5/Mlst8/Eif4e/Ppp2r5c/Fgf1/Tnc/Pik3r6/Myc/Itgb1/Ikbkb/Il6ra/Chuk/Lpar3/Ntf3/Stk11/Pdgfra/Ppp2r5e/Ccne2/Gng2/Thbs1/Magi2/Col6a6/Flt3/
NCoR1_Uns	mmu04380	Osteoclast differentiation	37	1321	128/8890	3.075750380921e-05	0.000700831693938429	0.000490269985530265	14200/68652/15979/14360/16822/53859/14784/18708/17972/12703/15975/15980/26416/12978/20375/16175/18019/12977/18033/26409/16476/19353/19016/18726/20963/17969/16478/16177/14389/26399/18018/16150/12675/26420/14728/19055/12326	37	0.0280090840272521	Fhl2/Tab2/Ifngr1/Fyn/Lcp2/Map3k14/Grb2/Pik3r1/Ncf4/Socs1/Ifnar1/Ifngr2/Mapk14/Csf1r/Spi1/Il1a/Nfatc2/Csf1/Nfkb1/Map3k7/Jun/Rac1/Pparg/Lilra6/Syk/Ncf1/Jund/Il1r1/Gab2/Map2k6/Nfatc1/Ikbkb/Chuk/Mapk9/Lilrb4a/Ppp3ca/Camk4/
NCoR1_Uns	mmu04140	Autophagy - animal	39	1321	138/8890	3.33645919505362e-05	0.000709553655481404	0.00049637147322903	12633/12043/226421/11793/641340/170749/15251/69635/18708/225326/19211/26409/73205/67727/68441/19744/15289/16438/97287/57436/16783/16784/68118/74302/56716/54170/93739/13143/19349/26420/56480/242557/13666/218460/78610/20869/67841/19338/27103	39	0.0295230885692657	Cflar/Bcl2/Rab7b/Atg5/Nrbf2/Mtmr4/Hif1a/Dapk1/Pik3r1/Pik3c3/Pten/Map3k7/C9orf72/Stx17/Rraga/Rheb/Hmgb1/Itpr1/Mtmr14/Gabarapl1/Lamp1/Lamp2/Atg101/Mtmr3/Mlst8/Rragc/Gabarapl2/Dapk2/Rab7/Mapk9/Tbk1/Atg4c/Eif2ak3/Wdr41/Uvrag/Stk11/Atg3/Rab33b/Eif2ak4/
NCoR1_Uns	mmu04666	Fc gamma R-mediated phagocytosis	29	1321	92/8890	3.84386279949785e-05	0.000766370145649884	0.000536117706245753	16331/74117/19264/18783/17118/16886/66713/20698/18708/19012/13196/18719/22325/227753/15162/57257/12540/19353/18479/13430/20963/17969/14389/68089/242687/22323/218038/211914/230837	29	0.0219530658591976	Inpp5d/Actr3/Ptprc/Pla2g4a/Marcks/Limk2/Actr2/Sphk1/Pik3r1/Plpp1/Asap1/Pip5k1b/Vav2/Gsn/Hck/Vav3/Cdc42/Rac1/Pak1/Dnm2/Syk/Ncf1/Gab2/Arpc4/Wasf2/Vasp/Amph/Asap2/Asap3/
NCoR1_Uns	mmu04810	Regulation of actin cytoskeleton	55	1321	220/8890	4.5449217821964e-05	0.000852841205012148	0.000596608927446215	74117/329251/16414/17931/117150/16886/13649/66713/16407/16400/11465/320910/12671/544963/18708/109700/22330/18591/105855/16419/21844/18719/18718/22325/227753/16401/16410/14173/57257/12540/11461/19353/14701/18479/16409/16411/14182/69632/73341/19241/241226/73178/54126/224105/14164/68089/242687/29875/50884/16412/67938/76884/12767/18595/13800	55	0.0416351249053747	Actr3/Ppp1r12b/Itgb2/Ppp1r12a/Pip4k2c/Limk2/Egfr/Actr2/Itgae/Itga3/Actg1/Itgb8/Chrm3/Iqgap2/Pik3r1/Itga1/Vcl/Pdgfb/Nckap1l/Itgb5/Tiam1/Pip5k1b/Pip4k2a/Vav2/Gsn/Itga4/Itgav/Fgf2/Vav3/Cdc42/Actb/Rac1/Gng12/Pak1/Itgam/Itgax/Fgfr1/Arhgef12/Arhgef6/Tmsb4x/Itga8/Wasl/Arhgef7/Pak2/Fgf1/Arpc4/Wasf2/Iqgap1/Nckap1/Itgb1/Myl12b/Cyfip2/Cxcr4/Pdgfra/Enah/
NCoR1_Uns	mmu04371	Apelin signaling pathway	38	1321	137/8890	6.5491119771663e-05	0.00116064817817558	0.000811936689566817	208727/14219/20698/30955/20191/14706/17260/11515/20541/225326/14682/18796/18798/14679/14700/20750/18181/14701/16438/57436/16439/16890/18576/12443/11513/320207/12315/20190/93739/104709/22227/70405/108099/11608/12314/14702/12326/11514	38	0.0287660862982589	Hdac4/Ccn2/Sphk1/Pik3cg/Ryr2/Gng4/Mef2c/Adcy9/Slc8a1/Pik3c3/Gnaq/Plcb2/Plcb4/Gnai3/Gng10/Spp1/Nrf1/Gng12/Itpr1/Gabarapl1/Itpr2/Lipe/Pde3b/Ccnd1/Adcy7/Pik3r5/Calm3/Ryr1/Gabarapl2/Pik3r6/Ucp1/Calml3/Prkag2/Agtr1b/Calm2/Gng2/Camk4/Adcy8/
NCoR1_Uns	mmu04510	Focal adhesion	50	1321	201/8890	0.00011373520487863	0.00190955422927805	0.00133583730937782	12043/329251/14360/17931/13649/14257/16400/14784/11465/11855/320910/18708/109700/22330/18591/16419/56637/18719/19211/22325/16401/16410/57257/16476/12540/15234/20750/11461/19353/22793/22371/12444/18479/16202/12443/12826/12387/241226/12827/215449/224105/109905/21923/22323/16412/67938/26420/18595/21825/245026	50	0.0378501135503407	Bcl2/Ppp1r12b/Fyn/Ppp1r12a/Egfr/Flt4/Itga3/Grb2/Actg1/Arhgap5/Itgb8/Pik3r1/Itga1/Vcl/Pdgfb/Itgb5/Gsk3b/Pip5k1b/Pten/Vav2/Itga4/Itgav/Vav3/Jun/Cdc42/Hgf/Spp1/Actb/Rac1/Zyx/Vwf/Ccnd2/Pak1/Ilk/Ccnd1/Col4a1/Ctnnb1/Itga8/Col4a2/Rap1b/Pak2/Rap1a/Tnc/Vasp/Itgb1/Myl12b/Mapk9/Pdgfra/Thbs1/Col6a6/
NCoR1_Uns	mmu04660	T cell receptor signaling pathway	30	1321	103/8890	0.00014516340523178	0.00231535631344689	0.00161971799521776	12477/54167/19264/14360/16822/16428/53859/14784/18708/13383/56637/208650/26416/22325/18019/57257/18033/26409/16476/12540/108723/18479/224105/18018/16150/12675/26420/17974/19055/17973	30	0.0227100681302044	Ctla4/Icos/Ptprc/Fyn/Lcp2/Itk/Map3k14/Grb2/Pik3r1/Dlg1/Gsk3b/Cblb/Mapk14/Vav2/Nfatc2/Vav3/Nfkb1/Map3k7/Jun/Cdc42/Card11/Pak1/Pak2/Nfatc1/Ikbkb/Chuk/Mapk9/Nck2/Ppp3ca/Nck1/
NCoR1_Uns	mmu04611	Platelet activation	34	1321	124/8890	0.000198603703837949	0.00301688483449075	0.00211047544930552	12825/18783/14360/17931/16822/11465/30955/18708/11515/26416/14682/54519/19224/18796/18798/70839/14679/11461/21391/16438/22371/16439/11513/69632/20963/320207/215449/109905/22323/104709/16412/67938/18441/11514	34	0.0257380772142316	Col3a1/Pla2g4a/Fyn/Ppp1r12a/Lcp2/Actg1/Pik3cg/Pik3r1/Adcy9/Mapk14/Gnaq/Apbb1ip/Ptgs1/Plcb2/Plcb4/P2ry12/Gnai3/Actb/Tbxas1/Itpr1/Vwf/Itpr2/Adcy7/Arhgef12/Syk/Pik3r5/Rap1b/Rap1a/Vasp/Pik3r6/Itgb1/Myl12b/P2ry1/Adcy8/
NCoR1_Uns	mmu05145	Toxoplasmosis	31	1321	110/8890	0.000219363738136545	0.0031807742029799	0.00222512499927979	12043/68652/15979/30955/12265/12703/16155/15980/26416/15002/16452/14679/18033/26409/15481/16154/320207/17087/100504404/12370/15000/26399/104709/16412/16150/12675/26420/16835/12774/14999/20848	31	0.0234670704012112	Bcl2/Tab2/Ifngr1/Pik3cg/Ciita/Socs1/Il10rb/Ifngr2/Mapk14/H2-Ob/Jak2/Gnai3/Nfkb1/Map3k7/Hspa8/Il10ra/Pik3r5/Ly96/H2-Ea-ps/Casp8/H2-DMb2/Map2k6/Pik3r6/Itgb1/Ikbkb/Chuk/Mapk9/Ldlr/Ccr5/H2-DMb1/Stat3/
NCoR1_Uns	mmu05162	Measles	38	1321	146/8890	0.000277780913650634	0.00385270049802401	0.00269517408210226	12043/68652/11783/22059/18708/68135/56637/208650/15975/19106/16175/18033/26409/230073/404549/230396/15962/16476/15467/12444/12447/12443/170786/15481/81897/54123/12370/71609/16150/12675/26420/56480/13666/170780/12448/20848/170743/27103	38	0.0287660862982589	Bcl2/Tab2/Apaf1/Trp53/Pik3r1/Eif3h/Gsk3b/Cblb/Ifnar1/Eif2ak2/Il1a/Nfkb1/Map3k7/Ddx58/Ifna14/Ifna13/Ifna1/Jun/Eif2ak1/Ccnd2/Ccne1/Ccnd1/Cd209a/Hspa8/Tlr9/Irf7/Casp8/Tradd/Ikbkb/Chuk/Mapk9/Tbk1/Eif2ak3/Cd209e/Ccne2/Stat3/Tlr7/Eif2ak4/
NCoR1_Uns	mmu04625	C-type lectin receptor signaling pathway	31	1321	112/8890	0.00031166986004442	0.00414261188975708	0.00289798290918496	17246/53859/18708/13655/208650/26416/18019/18033/16476/16438/69810/381809/56620/16439/18479/16985/170786/20295/69632/20963/12315/12370/18018/16150/70405/12675/26420/16362/19055/170780/12314	31	0.0234670704012112	Mdm2/Map3k14/Pik3r1/Egr3/Cblb/Mapk14/Nfatc2/Nfkb1/Jun/Itpr1/Clec4b1/Clec4b2/Clec4n/Itpr2/Pak1/Lsp1/Cd209a/Ccl17/Arhgef12/Syk/Calm3/Casp8/Nfatc1/Ikbkb/Calml3/Chuk/Mapk9/Irf1/Ppp3ca/Cd209e/Calm2/
NCoR1_Uns	mmu05205	Proteoglycans in cancer	49	1321	205/8890	0.000367565851866588	0.00469014026981766	0.00328100886718807	14369/329251/11735/17931/17246/13649/22059/14784/11465/15251/18708/18792/75705/16419/15163/21844/26416/15200/74055/22325/16410/14173/57257/108058/109676/12540/15234/11461/19353/16438/16439/18479/12443/11733/14182/17390/69632/12402/12387/14370/29875/17869/16412/19206/93897/14362/13982/20848/21825	49	0.0370931112793338	Fzd7/Ppp1r12b/Ank3/Ppp1r12a/Mdm2/Egfr/Trp53/Grb2/Actg1/Hif1a/Pik3r1/Plau/Eif4b/Itgb5/Hcls1/Tiam1/Mapk14/Hbegf/Plce1/Vav2/Itgav/Fgf2/Vav3/Camk2d/Ank2/Cdc42/Hgf/Actb/Rac1/Itpr1/Itpr2/Pak1/Ccnd1/Ank1/Fgfr1/Mmp2/Arhgef12/Cbl/Ctnnb1/Fzd8/Iqgap1/Myc/Itgb1/Ptch1/Fzd10/Fzd1/Esr1/Stat3/Thbs1/
NCoR1_Uns	mmu04630	JAK-STAT signaling pathway	42	1321	169/8890	0.000398646063206429	0.00489108054472503	0.00342157754654911	12043/15979/237313/216233/13649/192157/14784/18708/16195/18414/16880/16197/18591/328572/12703/16155/15975/15980/54607/16452/17210/404549/230396/15962/16192/12444/16190/60504/12443/16168/16154/213208/16164/19255/237310/17869/16194/56469/18595/20848/20852/244218	42	0.0317940953822861	Bcl2/Ifngr1/Il20ra/Socs2/Egfr/Socs7/Grb2/Pik3r1/Il6st/Osmr/Lifr/Il7r/Pdgfb/Ep300/Socs1/Il10rb/Ifnar1/Ifngr2/Socs6/Jak2/Mcl1/Ifna14/Ifna13/Ifna1/Il5ra/Ccnd2/Il4ra/Il21r/Ccnd1/Il15/Il10ra/Il20rb/Il13ra1/Ptpn2/Il22ra2/Myc/Il6ra/Pias1/Pdgfra/Stat3/Stat6/Ctf2/
NCoR1_Uns	mmu04520	Adherens junction	22	1321	71/8890	0.000421288675776458	0.00497744768787741	0.00348199607269431	227377/14360/13649/11465/22330/328572/58998/14158/12388/19271/19246/26409/12540/11461/19353/14182/93742/12387/73178/242687/29875/58235	22	0.0166540499621499	Farp2/Fyn/Egfr/Actg1/Vcl/Ep300/Nectin3/Fer/Ctnnd1/Ptprj/Ptpn1/Map3k7/Cdc42/Actb/Rac1/Fgfr1/Pard3/Ctnnb1/Wasl/Wasf2/Iqgap1/Nectin1/
NCoR1_Uns	mmu05100	Bacterial invasion of epithelial cells	23	1321	76/8890	0.000459325133370395	0.00523302562661271	0.00366078677723773	74117/66713/11465/140580/18708/22330/15163/12488/12540/11461/19353/56212/16202/13430/12402/12387/73178/53860/68089/242687/16412/56526/24050	23	0.0174110522331567	Actr3/Actr2/Actg1/Elmo1/Pik3r1/Vcl/Hcls1/Cd2ap/Cdc42/Actb/Rac1/Rhog/Ilk/Dnm2/Cbl/Ctnnb1/Wasl/Sept9/Arpc4/Wasf2/Itgb1/Sept6/Sept3/
NCoR1_Uns	mmu04620	Toll-like receptor signaling pathway	28	1321	100/8890	0.000487481389530101	0.00536229528483111	0.00375121795210096	53791/68652/26398/18708/12524/15975/26416/18033/26409/404549/230396/15962/16476/15945/20750/19353/142980/117149/81897/54123/17087/12370/26399/16150/12675/26420/56480/170743	28	0.0211960635881908	Tlr5/Tab2/Map2k4/Pik3r1/Cd86/Ifnar1/Mapk14/Nfkb1/Map3k7/Ifna14/Ifna13/Ifna1/Jun/Cxcl10/Spp1/Rac1/Tlr3/Tirap/Tlr9/Irf7/Ly96/Casp8/Map2k6/Ikbkb/Chuk/Mapk9/Tbk1/Tlr7/
NCoR1_Uns	mmu04919	Thyroid hormone signaling pathway	32	1321	120/8890	0.000518267932911512	0.00551091568662575	0.0038551860272716	17246/22059/327987/11465/17977/15251/18708/210789/328572/56637/74055/16410/18796/18798/17979/18129/433759/19744/76199/11461/12443/12387/26896/67821/17869/18519/56421/13982/72472/13371/67381/21834	32	0.024224072672218	Mdm2/Trp53/Med13/Actg1/Ncoa1/Hif1a/Pik3r1/Tbc1d4/Ep300/Gsk3b/Plce1/Itgav/Plcb2/Plcb4/Ncoa3/Notch2/Hdac1/Rheb/Med13l/Actb/Ccnd1/Ctnnb1/Med14/Atp1b4/Myc/Kat2b/Pfkp/Esr1/Slc16a10/Dio2/Med4/Thrb/
NCoR1_Uns	mmu05161	Hepatitis B	40	1321	163/8890	0.000710301327487137	0.00730922978930312	0.00511320480228431	12043/68652/11783/26398/22059/14784/18708/19229/13655/22631/328572/15975/26416/16452/11909/18019/18033/26409/230073/404549/230396/15962/16476/12447/142980/117149/54123/12370/26399/18018/17869/16150/12675/26420/56480/12448/242705/20848/20852/20493	40	0.0302800908402725	Bcl2/Tab2/Apaf1/Map2k4/Trp53/Grb2/Pik3r1/Ptk2b/Egr3/Ywhaz/Ep300/Ifnar1/Mapk14/Jak2/Atf2/Nfatc2/Nfkb1/Map3k7/Ddx58/Ifna14/Ifna13/Ifna1/Jun/Ccne1/Tlr3/Tirap/Irf7/Casp8/Map2k6/Nfatc1/Myc/Ikbkb/Chuk/Mapk9/Tbk1/Ccne2/E2f2/Stat3/Stat6/Slc10a1/
NCoR1_Uns	mmu04658	Th1 and Th2 cell differentiation	25	1321	88/8890	0.000758924749047126	0.0073427543834326	0.00513665708393899	15979/103806/16450/15980/26416/15002/16452/18019/433586/18129/18033/16476/19664/16190/17132/270118/100504404/15000/18018/16150/12675/26420/19055/14999/20852	25	0.0189250567751703	Ifngr1/Maml1/Jag2/Ifngr2/Mapk14/H2-Ob/Jak2/Nfatc2/Maml3/Notch2/Nfkb1/Jun/Rbpj/Il4ra/Maf/Maml2/H2-Ea-ps/H2-DMb2/Nfatc1/Ikbkb/Chuk/Mapk9/Ppp3ca/H2-DMb1/Stat6/
NCoR1_Uns	mmu04514	Cell adhesion molecules	42	1321	174/8890	0.000759595281044752	0.0073427543834326	0.00513665708393899	12477/54167/19264/20343/16456/74048/16414/320910/12741/12737/12524/100043314/58998/11658/15002/15042/240095/58205/16401/16410/20612/192167/242122/66797/17136/16409/54725/171486/12562/241226/50723/20970/100504404/15000/225825/16412/58235/68481/320840/14999/241568/20340	42	0.0317940953822861	Ctla4/Icos/Ptprc/Sell/F11r/Vsir/Itgb2/Itgb8/Cldn5/Cldn1/Cd86/Tigit/Nectin3/Alcam/H2-Ob/H2-T24/H2-M5/Pdcd1lg2/Itga4/Itgav/Siglec1/Nlgn1/Vtcn1/Cntnap2/Mag/Itgam/Cadm1/Cd99l2/Cdh5/Itga8/Icosl/Sdc3/H2-Ea-ps/H2-DMb2/Cd226/Itgb1/Nectin1/Mpzl1/Negr1/H2-DMb1/Lrrc4c/Glg1/
NCoR1_Uns	mmu04144	Endocytosis	60	1321	272/8890	0.000819974922071656	0.00769329412178995	0.0053818787454858	347722/74117/216238/17246/13649/66713/11840/71770/13132/13196/72318/208650/68942/215445/15042/240095/106572/67804/83814/93737/107305/18719/215280/69178/228998/12540/75788/12343/28006/13854/109689/70160/71955/93742/13430/15481/12402/17999/58194/73178/16396/19325/110355/68089/78618/16574/19349/26431/69710/16835/30930/218038/12774/12767/11773/18595/211914/14773/58220/230837	60	0.0454201362604088	Agap1/Actr3/Eea1/Mdm2/Egfr/Actr2/Arf1/Ap2b1/Dab2/Asap1/Cyth4/Cblb/Chmp2b/Rab11fip3/H2-T24/H2-M5/Rab31/Snx2/Nedd4l/Pard6g/Vps37c/Pip5k1b/Wipf1/Snx5/Arfgap1/Cdc42/Smurf1/Capza2/Washc2/Epn1/Arrb1/Vps36/Ist1/Pard3/Dnm2/Hspa8/Cbl/Nedd4/Sh3kbp1/Wasl/Itch/Rab10/Grk2/Arpc4/Acap2/Kif5c/Rab7/Git2/Arap1/Ldlr/Vps26a/Amph/Ccr5/Cxcr4/Ap2m1/Pdgfra/Asap2/Grk5/Pard6b/Asap3/
NCoR1_Uns	mmu04360	Axon guidance	43	1321	181/8890	0.000936377747622604	0.00851577135505321	0.00595724641897799	12168/13838/14270/14360/54712/16886/20564/218397/18708/12934/56637/268902/93737/11350/214968/18019/14679/108058/50780/12540/19353/243743/259302/18479/16202/93742/69632/224105/16412/67938/19206/14159/18186/17974/12767/19055/17973/13800/241568/20355/13643/18844/58220	43	0.032551097653293	Bmpr2/Epha4/Srgap2/Fyn/Plxnc1/Limk2/Slit3/Rasa1/Pik3r1/Dpysl2/Gsk3b/Robo2/Pard6g/Abl1/Sema6d/Nfatc2/Gnai3/Camk2d/Rgs3/Cdc42/Rac1/Plxna4/Srgap3/Pak1/Ilk/Pard3/Arhgef12/Pak2/Itgb1/Myl12b/Ptch1/Fes/Nrp1/Nck2/Cxcr4/Ppp3ca/Nck1/Enah/Lrrc4c/Sema4f/Efnb3/Plxna1/Pard6b/
NCoR1_Uns	mmu04659	Th17 cell differentiation	28	1321	104/8890	0.000961027488344563	0.00851577135505321	0.00595724641897799	15979/19401/11622/15251/16364/16195/15980/12394/26416/15002/16452/18019/18033/16476/16190/60504/16177/100504404/15000/18018/16150/16194/12675/26420/19055/14999/20848/20852	28	0.0211960635881908	Ifngr1/Rara/Ahr/Hif1a/Irf4/Il6st/Ifngr2/Runx1/Mapk14/H2-Ob/Jak2/Nfatc2/Nfkb1/Jun/Il4ra/Il21r/Il1r1/H2-Ea-ps/H2-DMb2/Nfatc1/Ikbkb/Il6ra/Chuk/Mapk9/Ppp3ca/H2-DMb1/Stat3/Stat6/
NCoR1_Uns	mmu04912	GnRH signaling pathway	25	1321	90/8890	0.00108524050872425	0.00927172440956966	0.00648607680194281	18783/13649/26398/14784/19229/11515/26416/26405/15200/14682/18796/18798/108058/16476/12540/16438/16439/11513/17390/12315/26399/70405/26420/12314/11514	25	0.0189250567751703	Pla2g4a/Egfr/Map2k4/Grb2/Ptk2b/Adcy9/Mapk14/Map3k2/Hbegf/Gnaq/Plcb2/Plcb4/Camk2d/Jun/Cdc42/Itpr1/Itpr2/Adcy7/Mmp2/Calm3/Map2k6/Calml3/Mapk9/Calm2/Adcy8/
NCoR1_Uns	mmu05169	Epstein-Barr virus infection	52	1321	231/8890	0.00110446873844404	0.00927172440956966	0.00648607680194281	12043/68652/11783/17246/26398/22059/53859/19179/18708/15975/26416/15002/15042/240095/19106/12495/12125/18033/26409/230073/404549/230396/15962/16476/433759/19664/15945/19353/12444/12447/12443/17999/20963/27015/54123/100504404/12370/15000/26399/17869/15205/71609/19181/16150/12675/26420/56480/19185/14999/12448/242705/20848	52	0.0393641180923543	Bcl2/Tab2/Apaf1/Mdm2/Map2k4/Trp53/Map3k14/Psmc1/Pik3r1/Ifnar1/Mapk14/H2-Ob/H2-T24/H2-M5/Eif2ak2/Entpd1/Bcl2l11/Nfkb1/Map3k7/Ddx58/Ifna14/Ifna13/Ifna1/Jun/Hdac1/Rbpj/Cxcl10/Rac1/Ccnd2/Ccne1/Ccnd1/Nedd4/Syk/Polk/Irf7/H2-Ea-ps/Casp8/H2-DMb2/Map2k6/Myc/Hes1/Tradd/Psmc2/Ikbkb/Chuk/Mapk9/Tbk1/Psmd4/H2-DMb1/Ccne2/E2f2/Stat3/
NCoR1_Uns	mmu05418	Fluid shear stress and atherosclerosis	36	1321	146/8890	0.00117012975957408	0.00929314799058428	0.00650106376506804	12168/12043/26398/22059/170930/11465/17260/18708/18591/19252/26416/11480/16410/16175/18033/26409/16476/63873/11461/19353/15368/17390/12387/12562/16178/12315/17969/16177/26399/16150/70405/12675/26420/68214/20610/12314	36	0.0272520817562453	Bmpr2/Bcl2/Map2k4/Trp53/Sumo2/Actg1/Mef2c/Pik3r1/Pdgfb/Dusp1/Mapk14/Acvr2a/Itgav/Il1a/Nfkb1/Map3k7/Jun/Trpv4/Actb/Rac1/Hmox1/Mmp2/Ctnnb1/Cdh5/Il1r2/Calm3/Ncf1/Il1r1/Map2k6/Ikbkb/Calml3/Chuk/Mapk9/Gsto2/Sumo3/Calm2/
NCoR1_Uns	mmu05321	Inflammatory bowel disease	19	1321	62/8890	0.00118187675502966	0.00929314799058428	0.00650106376506804	16182/53791/15979/15980/15002/16175/18033/16476/16190/60504/257632/17132/100504404/16173/15000/18018/14999/20848/20852	19	0.0143830431491294	Il18r1/Tlr5/Ifngr1/Ifngr2/H2-Ob/Il1a/Nfkb1/Jun/Il4ra/Il21r/Nod2/Maf/H2-Ea-ps/Il18/H2-DMb2/Nfatc1/H2-DMb1/Stat3/Stat6/
NCoR1_Uns	mmu04014	Ras signaling pathway	52	1321	232/8890	0.00122346324918662	0.00929314799058428	0.00650106376506804	54354/18783/13649/14257/18015/14784/14706/56044/218397/18708/11600/18591/21844/240168/12978/74055/11350/11602/14173/12977/18033/14700/12540/15234/16590/54153/19353/14701/18479/19414/14182/12315/215449/66482/19418/224105/14389/109905/14164/16150/70405/12675/26420/56480/18205/18782/18595/12314/14702/18784/15566/14255	52	0.0393641180923543	Rassf5/Pla2g4a/Egfr/Flt4/Nf1/Grb2/Gng4/Rala/Rasa1/Pik3r1/Angpt1/Pdgfb/Tiam1/Rasgrp3/Csf1r/Plce1/Abl1/Angpt4/Fgf2/Csf1/Nfkb1/Gng10/Cdc42/Hgf/Kit/Rasa4/Rac1/Gng12/Pak1/Rasa3/Fgfr1/Calm3/Rap1b/Exoc2/Rasgrf2/Pak2/Gab2/Rap1a/Fgf1/Ikbkb/Calml3/Chuk/Mapk9/Tbk1/Ntf3/Pla2g2d/Pdgfra/Calm2/Gng2/Pla2g5/Htr7/Flt3/
NCoR1_Uns	mmu04060	Cytokine-cytokine receptor interaction	63	1321	293/8890	0.00122407932915612	0.00929314799058428	0.00650106376506804	107527/17082/16182/12168/240873/15979/237313/14561/16195/218624/18414/16880/16197/16155/15975/15980/94185/12978/11480/16175/12156/12977/21949/404549/230396/15962/21938/230979/15945/16192/16170/16190/60504/16168/20295/16154/213208/12770/12771/12772/16164/16178/24099/55985/12458/16177/20308/20312/16173/16194/56221/269275/12774/12766/11482/12767/21936/12155/21941/17700/14566/244218/11479	63	0.0476911430734292	Il1rl2/Il1rl1/Il18r1/Bmpr2/Tnfsf18/Ifngr1/Il20ra/Gdf11/Il6st/Il31ra/Osmr/Lifr/Il7r/Il10rb/Ifnar1/Ifngr2/Tnfrsf21/Csf1r/Acvr2a/Il1a/Bmp2/Csf1/Tnfsf8/Ifna14/Ifna13/Ifna1/Tnfrsf1b/Tnfrsf14/Cxcl10/Il5ra/Il16/Il4ra/Il21r/Il15/Ccl17/Il10ra/Il20rb/Ccr1l1/Ccr3/Ccr2/Il13ra1/Il1r2/Tnfsf13b/Cxcl13/Ccr6/Il1r1/Ccl9/Cx3cl1/Il18/Il6ra/Ccl24/Acvr1c/Ccr5/Cxcr3/Acvrl1/Cxcr4/Tnfrsf18/Bmp15/Tnfrsf8/Mstn/Gdf9/Ctf2/Acvr1b/
NCoR1_Uns	mmu04142	Lysosome	33	1321	131/8890	0.00125268139058033	0.00929314799058428	0.00650106376506804	252903/66848/53599/19156/432486/67963/11774/17939/11777/13040/242341/114143/16792/71665/21871/110006/58911/13032/16783/11886/192654/11765/13036/16784/75612/12752/18145/14667/11778/106039/19063/12091/15931	33	0.0249810749432248	Ap1s3/Fuca2/Cd164/Psap/Gnptab/Npc2/Ap3b1/Naga/Ap3s1/Ctss/Atp6v0d2/Atp6v0b/Laptm5/Fuca1/Atp6v0a2/Gusb/Sumf1/Ctsc/Lamp1/Asah1/Pla2g15/Ap1g1/Ctsh/Lamp2/Gns/Cln3/Npc1/Gm2a/Ap3s2/Gga1/Ppt1/Glb1/Ids/
NCoR1_Uns	mmu04921	Oxytocin signaling pathway	37	1321	153/8890	0.00146977322700439	0.0105844319761326	0.00740438732532625	329251/19735/18783/17931/13649/11465/30955/20191/17260/11515/14682/18796/18798/18019/14679/108058/16476/12494/11461/16438/16439/54378/12443/11513/16518/320207/12315/20190/18018/104709/70405/108099/19055/12314/12326/11514/13631	37	0.0280090840272521	Ppp1r12b/Rgs2/Pla2g4a/Ppp1r12a/Egfr/Actg1/Pik3cg/Ryr2/Mef2c/Adcy9/Gnaq/Plcb2/Plcb4/Nfatc2/Gnai3/Camk2d/Jun/Cd38/Actb/Itpr1/Itpr2/Cacng6/Ccnd1/Adcy7/Kcnj2/Pik3r5/Calm3/Ryr1/Nfatc1/Pik3r6/Calml3/Prkag2/Ppp3ca/Calm2/Camk4/Adcy8/Eef2k/
