seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	Clusters
chr6	94500261	94500402	142	*	Promoter	6	94500331	94604672	104342	1	67582	ENSMUST00000061118.10	0	ENSMUSG00000045100	Slc25a26	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 26	SMRT Uns
chr6	94518388	94518529	142	*	Intron (ENSMUST00000061118.10/67582, intron 3 of 9)	6	94507578	94596088	88511	1	67582	ENSMUST00000204985.1	10810	ENSMUSG00000045100	Slc25a26	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 26	SMRT Uns
chr6	97294071	97294212	142	*	Intron (ENSMUST00000113355.8/232288, intron 22 of 23)	6	97287082	97312380	25299	2	232288	ENSMUST00000143698.7	18168	ENSMUSG00000030064	Frmd4b	FERM domain containing 4B	SMRT Uns
chr6	97431647	97431788	142	*	Promoter	6	97396257	97431429	35173	2	232288	ENSMUST00000124050.2	-218	ENSMUSG00000030064	Frmd4b	FERM domain containing 4B	SMRT Uns
chr6	97439156	97439297	142	*	Intron (ENSMUST00000113355.8/232288, intron 2 of 23)	6	97396257	97431429	35173	2	232288	ENSMUST00000124050.2	-7727	ENSMUSG00000030064	Frmd4b	FERM domain containing 4B	SMRT Uns
chr6	97442075	97442216	142	*	Intron (ENSMUST00000113355.8/232288, intron 2 of 23)	6	97396257	97431429	35173	2	232288	ENSMUST00000124050.2	-10646	ENSMUSG00000030064	Frmd4b	FERM domain containing 4B	SMRT Uns
chr6	97451756	97451897	142	*	Intron (ENSMUST00000113355.8/232288, intron 2 of 23)	6	97287088	97459286	172199	2	232288	ENSMUST00000113359.7	7389	ENSMUSG00000030064	Frmd4b	FERM domain containing 4B	SMRT Uns
chr6	97463842	97463983	142	*	Intron (ENSMUST00000113355.8/232288, intron 2 of 23)	6	97287088	97459286	172199	2	232288	ENSMUST00000113359.7	-4556	ENSMUSG00000030064	Frmd4b	FERM domain containing 4B	SMRT Uns
chr6	97464339	97464480	142	*	Intron (ENSMUST00000113355.8/232288, intron 2 of 23)	6	97287088	97459286	172199	2	232288	ENSMUST00000113359.7	-5053	ENSMUSG00000030064	Frmd4b	FERM domain containing 4B	SMRT Uns
chr6	97479353	97479494	142	*	Intron (ENSMUST00000113355.8/232288, intron 2 of 23)	6	97324316	97487803	163488	2	232288	ENSMUST00000113353.4	8309	ENSMUSG00000030064	Frmd4b	FERM domain containing 4B	SMRT Uns
chr6	97523139	97523280	142	*	Intron (ENSMUST00000113355.8/232288, intron 2 of 23)	6	97288360	97487805	199446	2	232288	ENSMUST00000032146.13	-35334	ENSMUSG00000030064	Frmd4b	FERM domain containing 4B	SMRT Uns
chr6	113193763	113193904	142	*	Promoter	6	113175395	113193943	18549	2	269788	ENSMUST00000203665.1	39	ENSMUSG00000042873	Lhfpl4	lipoma HMGIC fusion partner-like protein 4	SMRT Uns
chr6	113494327	113494468	142	*	Exon (ENSMUST00000204268.2/210673, exon 4 of 4)	6	113492019	113493335	1317	1	171508	ENSMUST00000129125.1	2308	ENSMUSG00000030284	Creld1	cysteine-rich with EGF-like domains 1	SMRT Uns
chr6	114362468	114362609	142	*	Distal Intergenic	6	114397936	114483296	85361	1	15465	ENSMUST00000088987.2	-35327	ENSMUSG00000053004	Hrh1	histamine receptor H1	SMRT Uns
chr6	114364824	114364965	142	*	Distal Intergenic	6	114397936	114483296	85361	1	15465	ENSMUST00000088987.2	-32971	ENSMUSG00000053004	Hrh1	histamine receptor H1	SMRT Uns
chr6	115994043	115994184	142	*	Promoter	6	115954811	115995005	40195	2	67784	ENSMUST00000015511.14	821	ENSMUSG00000030123	Plxnd1	plexin D1	SMRT Uns
chr6	122602612	122602753	142	*	Promoter	6	122577792	122602444	24653	2	11810	ENSMUST00000112586.7	-168	ENSMUSG00000040613	Apobec1	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1	SMRT Uns
chr6	122921526	122921667	142	*	Promoter	6	122921848	122934619	12772	1	269799	ENSMUST00000060484.8	-181	ENSMUSG00000049037	Clec4a1	C-type lectin domain family 4, member a1	SMRT Uns
chr6	123049781	123049922	142	*	Promoter	6	123049962	123071544	21583	1	69810	ENSMUST00000077228.10	-40	ENSMUSG00000030147	Clec4b1	C-type lectin domain family 4, member b1	SMRT Uns
chr6	123053847	123053988	142	*	Intron (ENSMUST00000077228.10/69810, intron 2 of 4)	6	123049998	123071555	21558	1	69810	ENSMUST00000078559.4	3849	ENSMUSG00000030147	Clec4b1	C-type lectin domain family 4, member b1	SMRT Uns
chr6	123077732	123077873	142	*	Distal Intergenic	6	123049998	123071555	21558	1	69810	ENSMUST00000078559.4	27734	ENSMUSG00000030147	Clec4b1	C-type lectin domain family 4, member b1	SMRT Uns
chr6	123123319	123123460	142	*	Promoter	6	123123316	123143999	20684	1	26888	ENSMUST00000041779.12	3	ENSMUSG00000030148	Clec4a2	C-type lectin domain family 4, member a2	SMRT Uns
chr6	125067475	125067616	142	*	Promoter	6	125067920	125082472	14553	1	381810	ENSMUST00000088292.6	-304	ENSMUSG00000067714	Lpar5	lysophosphatidic acid receptor 5	SMRT Uns
chr6	125071321	125071462	142	*	Promoter	6	125071277	125082472	11196	1	381810	ENSMUST00000171989.2	44	ENSMUSG00000067714	Lpar5	lysophosphatidic acid receptor 5	SMRT Uns
chr6	125426457	125426598	142	*	Distal Intergenic	6	125462116	125463024	909	2	12527	ENSMUST00000140024.1	36426	ENSMUSG00000030342	Cd9	CD9 antigen	SMRT Uns
chr6	125461415	125461556	142	*	Intron (ENSMUST00000032492.8/12527, intron 6 of 7)	6	125462116	125463024	909	2	12527	ENSMUST00000140024.1	1468	ENSMUSG00000030342	Cd9	CD9 antigen	SMRT Uns
chr6	125481838	125481979	142	*	Exon (ENSMUST00000187724.1/ENSMUST00000187724.1, exon 1 of 3)	6	125460589	125478302	17714	2	12527	ENSMUST00000130132.1	-3536	ENSMUSG00000030342	Cd9	CD9 antigen	SMRT Uns
chr6	125483516	125483657	142	*	Exon (ENSMUST00000187542.6/ENSMUST00000187542.6, exon 3 of 4)	6	125460589	125478302	17714	2	12527	ENSMUST00000130132.1	-5214	ENSMUSG00000030342	Cd9	CD9 antigen	SMRT Uns
chr6	127163019	127163160	142	*	Intron (ENSMUST00000180811.1/77558, intron 1 of 2)	6	127146023	127152193	6171	2	12444	ENSMUST00000201902.3	-10826	ENSMUSG00000000184	Ccnd2	cyclin D2	SMRT Uns
chr6	128107782	128107923	142	*	Intron (ENSMUST00000112173.7/109246, intron 1 of 7)	6	127967166	128124316	157151	2	109246	ENSMUST00000127105.7	16393	ENSMUSG00000030352	Tspan9	tetraspanin 9	SMRT Uns
chr6	129727369	129727510	142	*	Downstream (1-2kb)	6	129697218	129717132	19915	2	503550	ENSMUST00000088046.1	-10237	ENSMUSG00000067610	Klri1	killer cell lectin-like receptor family I member 1	SMRT Uns
chr6	129729115	129729256	142	*	Exon (ENSMUST00000050385.5/320407, exon 6 of 6)	6	129729041	129740484	11444	2	320407	ENSMUST00000050385.5	11228	ENSMUSG00000043932	Klri2	killer cell lectin-like receptor family I member 2	SMRT Uns
chr6	147476196	147476337	142	*	Promoter	6	147475991	147534101	58111	1	67015	ENSMUST00000156106.1	205	ENSMUSG00000030301	Ccdc91	coiled-coil domain containing 91	SMRT Uns
chr6	147597645	147597786	142	*	Intron (ENSMUST00000032441.13/67015, intron 11 of 12)	6	147531401	147542835	11435	1	67015	ENSMUST00000111614.3	66244	ENSMUSG00000030301	Ccdc91	coiled-coil domain containing 91	SMRT Uns
chr6	147606844	147606985	142	*	Exon (ENSMUST00000032441.13/67015, exon 12 of 13)	6	147531401	147542835	11435	1	67015	ENSMUST00000111614.3	75443	ENSMUSG00000030301	Ccdc91	coiled-coil domain containing 91	SMRT Uns
chr7	4569696	4569837	142	*	Exon (ENSMUST00000049113.13/545902, exon 8 of 20)	7	4552704	4564421	11718	2	545902	ENSMUST00000205417.1	-5275	ENSMUSG00000035429	Ptprh	protein tyrosine phosphatase, receptor type, H	SMRT Uns
chr7	16183829	16183970	142	*	Promoter	7	16184090	16186504	2415	1	17537	ENSMUST00000176714.2	-120	ENSMUSG00000041420	Meis3	Meis homeobox 3	SMRT Uns
chr7	19084576	19084717	142	*	Promoter	7	19084710	19087701	2992	1	13400	ENSMUST00000149188.7	0	ENSMUSG00000030409	Dmpk	dystrophia myotonica-protein kinase	SMRT Uns
chr7	19214407	19214548	142	*	Intron (ENSMUST00000060225.5/319197, intron 1 of 1)	7	19212538	19224174	11637	1	319197	ENSMUST00000060225.5	1869	ENSMUSG00000044317	Gpr4	G protein-coupled receptor 4	SMRT Uns
chr7	19215053	19215194	142	*	Intron (ENSMUST00000060225.5/319197, intron 1 of 1)	7	19212538	19224174	11637	1	319197	ENSMUST00000060225.5	2515	ENSMUSG00000044317	Gpr4	G protein-coupled receptor 4	SMRT Uns
chr7	19295908	19296049	142	*	Exon (ENSMUST00000032559.16/20167, exon 10 of 10)	7	19291069	19296160	5092	1	20167	ENSMUST00000108468.4	4839	ENSMUSG00000030401	Rtn2	reticulon 2 (Z-band associated protein)	SMRT Uns
chr7	19316599	19316740	142	*	Distal Intergenic	7	19302696	19310051	7356	2	14282	ENSMUST00000003640.3	-6548	ENSMUSG00000003545	Fosb	FBJ osteosarcoma oncogene B	SMRT Uns
chr7	19325949	19326090	142	*	Intron (ENSMUST00000207444.1/ENSMUST00000207444.1, intron 1 of 1)	7	19302696	19310051	7356	2	14282	ENSMUST00000003640.3	-15898	ENSMUSG00000003545	Fosb	FBJ osteosarcoma oncogene B	SMRT Uns
chr7	19360484	19360625	142	*	Promoter	7	19360646	19369933	9288	1	333654	ENSMUST00000127785.7	-21	ENSMUSG00000040734	Ppp1r13l	protein phosphatase 1, regulatory subunit 13 like	SMRT Uns
chr7	19361120	19361261	142	*	Promoter	7	19361216	19378533	17318	1	333654	ENSMUST00000047621.13	0	ENSMUSG00000040734	Ppp1r13l	protein phosphatase 1, regulatory subunit 13 like	SMRT Uns
chr7	19920525	19920666	142	*	Promoter	7	19915764	19921113	5350	2	52118	ENSMUST00000160572.7	447	ENSMUSG00000040511	Pvr	poliovirus receptor	SMRT Uns
chr7	24473842	24473983	142	*	Intron (ENSMUST00000002284.10/18793, intron 5 of 6)	7	24482023	24504539	22517	1	260299	ENSMUST00000068023.7	-8040	ENSMUSG00000054793	Cadm4	cell adhesion molecule 4	SMRT Uns
chr7	28444784	28444925	142	*	Exon (ENSMUST00000108292.8/63986, exon 5 of 7)	7	28443107	28448233	5127	1	63986	ENSMUST00000138741.1	1677	ENSMUSG00000060791	Gmfg	glia maturation factor, gamma	SMRT Uns
chr7	29853594	29853735	142	*	Promoter	7	29833620	29853669	20050	2	233057	ENSMUST00000108223.7	0	ENSMUSG00000050855	Zfp940	zinc finger protein 940	SMRT Uns
chr7	30394494	30394635	142	*	Distal Intergenic	7	30413760	30417582	3823	1	22177	ENSMUST00000207982.1	-19125	ENSMUSG00000030579	Tyrobp	TYRO protein tyrosine kinase binding protein	SMRT Uns
chr7	44136371	44136512	142	*	Promoter	7	44136767	44141610	4844	1	16615	ENSMUST00000005933.3	-255	ENSMUSG00000038968	Klk1b16	kallikrein 1-related peptidase b16	SMRT Uns
chr7	44569933	44570074	142	*	Distal Intergenic	7	44572380	44586862	14483	1	16541	ENSMUST00000002274.9	-2306	ENSMUSG00000002204	Napsa	napsin A aspartic peptidase	SMRT Uns
chr7	44572182	44572323	142	*	Promoter	7	44572380	44586862	14483	1	16541	ENSMUST00000002274.9	-57	ENSMUSG00000002204	Napsa	napsin A aspartic peptidase	SMRT Uns
chr7	45162285	45162426	142	*	Distal Intergenic	7	45163949	45176142	12194	1	72961	ENSMUST00000085374.6	-1523	ENSMUSG00000070570	Slc17a7	solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7	SMRT Uns
chr7	45238015	45238156	142	*	Promoter	7	45237750	45238796	1047	2	12493	ENSMUST00000210372.1	640	ENSMUSG00000030798	Cd37	CD37 antigen	SMRT Uns
chr7	45339979	45340120	142	*	Promoter	7	45339281	45340762	1482	2	76787	ENSMUST00000210844.1	642	ENSMUSG00000003863	Ppfia3	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 3	SMRT Uns
chr7	45488800	45488941	142	*	Promoter	7	45470987	45488805	17819	2	71755	ENSMUST00000011526.6	0	ENSMUSG00000011382	Dhdh	dihydrodiol dehydrogenase (dimeric)	SMRT Uns
chr7	45521929	45522070	142	*	Exon (ENSMUST00000210813.1/56734, exon 9 of 11)	7	45522916	45523769	854	2	17872	ENSMUST00000211212.1	1699	ENSMUSG00000040435	Ppp1r15a	protein phosphatase 1, regulatory subunit 15A	SMRT Uns
chr7	45526230	45526371	142	*	Promoter	7	45522917	45526268	3352	2	17872	ENSMUST00000042105.10	0	ENSMUSG00000040435	Ppp1r15a	protein phosphatase 1, regulatory subunit 15A	SMRT Uns
chr7	45628857	45628998	142	*	Exon (ENSMUST00000057927.9/69903, exon 3 of 12)	7	45627488	45639093	11606	1	69903	ENSMUST00000057927.9	1369	ENSMUSG00000044562	Rasip1	Ras interacting protein 1	SMRT Uns
chr7	46183897	46184038	142	*	Distal Intergenic	7	46150596	46180033	29438	2	20927	ENSMUST00000210986.1	-3864	ENSMUSG00000040136	Abcc8	ATP-binding cassette, sub-family C (CFTR/MRP), member 8	SMRT Uns
chr7	46184373	46184514	142	*	Distal Intergenic	7	46150596	46180033	29438	2	20927	ENSMUST00000210986.1	-4340	ENSMUSG00000040136	Abcc8	ATP-binding cassette, sub-family C (CFTR/MRP), member 8	SMRT Uns
chr7	58859086	58859227	142	*	Distal Intergenic	7	58658246	58829420	171175	1	11982	ENSMUST00000168747.2	200840	ENSMUSG00000025324	Atp10a	ATPase, class V, type 10A	SMRT Uns
chr7	75139325	75139466	142	*	Intron (ENSMUST00000165175.7/64176, intron 8 of 12)	7	75119941	75147726	27786	2	64176	ENSMUST00000207001.1	8260	ENSMUSG00000053025	Sv2b	synaptic vesicle glycoprotein 2 b	SMRT Uns
chr7	75142559	75142700	142	*	Intron (ENSMUST00000165175.7/64176, intron 6 of 12)	7	75119941	75147726	27786	2	64176	ENSMUST00000207001.1	5026	ENSMUSG00000053025	Sv2b	synaptic vesicle glycoprotein 2 b	SMRT Uns
chr7	75190274	75190415	142	*	Intron (ENSMUST00000165175.7/64176, intron 2 of 12)	7	75156607	75164628	8022	2	64176	ENSMUST00000206675.1	-25646	ENSMUSG00000053025	Sv2b	synaptic vesicle glycoprotein 2 b	SMRT Uns
chr7	75308326	75308467	142	*	Promoter	7	75114897	75308379	193483	2	64176	ENSMUST00000085164.6	0	ENSMUSG00000053025	Sv2b	synaptic vesicle glycoprotein 2 b	SMRT Uns
chr7	75318406	75318547	142	*	Exon (ENSMUST00000205989.1/68954, exon 3 of 3)	7	75114894	75309262	194369	2	64176	ENSMUST00000165175.7	-9144	ENSMUSG00000053025	Sv2b	synaptic vesicle glycoprotein 2 b	SMRT Uns
chr7	75362714	75362855	142	*	Distal Intergenic	7	75114894	75309262	194369	2	64176	ENSMUST00000165175.7	-53452	ENSMUSG00000053025	Sv2b	synaptic vesicle glycoprotein 2 b	SMRT Uns
chr7	79466092	79466233	142	*	Promoter	7	79449382	79466187	16806	2	18975	ENSMUST00000127082.7	0	ENSMUSG00000039176	Polg	polymerase (DNA directed), gamma	SMRT Uns
chr7	90370353	90370494	142	*	Intron (ENSMUST00000207578.1/83671, intron 4 of 6)	7	90383853	90385144	1292	1	83671	ENSMUST00000207431.1	-13359	ENSMUSG00000030616	Sytl2	synaptotagmin-like 2	SMRT Uns
chr7	96477318	96477459	142	*	Intron (ENSMUST00000107162.7/23966, intron 3 of 32)	7	96522398	96553482	31085	1	23966	ENSMUST00000129737.1	-44939	ENSMUSG00000048078	Tenm4	teneurin transmembrane protein 4	SMRT Uns
chr7	96494919	96495060	142	*	Intron (ENSMUST00000107162.7/23966, intron 3 of 32)	7	96522398	96553482	31085	1	23966	ENSMUST00000129737.1	-27338	ENSMUSG00000048078	Tenm4	teneurin transmembrane protein 4	SMRT Uns
chr7	96546787	96546928	142	*	Intron (ENSMUST00000107162.7/23966, intron 4 of 32)	7	96522398	96553482	31085	1	23966	ENSMUST00000129737.1	24389	ENSMUSG00000048078	Tenm4	teneurin transmembrane protein 4	SMRT Uns
chr7	96591134	96591275	142	*	Intron (ENSMUST00000107162.7/23966, intron 6 of 32)	7	96644172	96732280	88109	1	23966	ENSMUST00000131541.1	-52897	ENSMUSG00000048078	Tenm4	teneurin transmembrane protein 4	SMRT Uns
chr7	96730466	96730607	142	*	Exon (ENSMUST00000131541.1/23966, exon 5 of 5)	7	96777934	96797733	19800	1	23966	ENSMUST00000140140.1	-47327	ENSMUSG00000048078	Tenm4	teneurin transmembrane protein 4	SMRT Uns
chr7	98341430	98341571	142	*	Distal Intergenic	7	98350786	98360079	9294	2	244152	ENSMUST00000165901.7	18508	ENSMUSG00000049580	Tsku	tsukushi, small leucine rich proteoglycan	SMRT Uns
chr7	98534545	98534686	142	*	Distal Intergenic	7	98494222	98501831	7610	1	434215	ENSMUST00000165205.1	40323	ENSMUSG00000090958	Lrrc32	leucine rich repeat containing 32	SMRT Uns
chr7	98542958	98543099	142	*	Distal Intergenic	7	98494222	98501831	7610	1	434215	ENSMUST00000165205.1	48736	ENSMUSG00000090958	Lrrc32	leucine rich repeat containing 32	SMRT Uns
chr7	98836807	98836948	142	*	Intron (ENSMUST00000165122.7/22411, intron 1 of 2)	7	98835131	98855195	20065	1	22411	ENSMUST00000067495.8	1676	ENSMUSG00000015957	Wnt11	wingless-type MMTV integration site family, member 11	SMRT Uns
chr7	100950637	100950778	142	*	Intron (ENSMUST00000060174.5/233571, intron 1 of 2)	7	100937630	100964391	26762	2	233571	ENSMUST00000060174.5	13613	ENSMUSG00000048779	P2ry6	pyrimidinergic receptor P2Y, G-protein coupled, 6	SMRT Uns
chr7	127745388	127745529	142	*	Promoter	7	127745201	127768927	23727	1	233902	ENSMUST00000186207.6	187	ENSMUSG00000030811	Fbxl19	F-box and leucine-rich repeat protein 19	SMRT Uns
chr7	127746053	127746194	142	*	Promoter	7	127745786	127769476	23691	1	233902	ENSMUST00000186116.6	267	ENSMUSG00000030811	Fbxl19	F-box and leucine-rich repeat protein 19	SMRT Uns
chr7	128048839	128048980	142	*	Distal Intergenic	7	128062640	128118491	55852	1	16409	ENSMUST00000064821.13	-13660	ENSMUSG00000030786	Itgam	integrin alpha M	SMRT Uns
chr7	128122030	128122171	142	*	Intron (ENSMUST00000098015.9/16409, intron 29 of 29)	7	128116436	128127216	10781	1	16409	ENSMUST00000134694.1	5594	ENSMUSG00000030786	Itgam	integrin alpha M	SMRT Uns
chr7	138908514	138908655	142	*	Promoter	7	138898710	138909479	10770	2	12176	ENSMUST00000125359.1	824	ENSMUSG00000078566	Bnip3	BCL2/adenovirus E1B interacting protein 3	SMRT Uns
chr7	138909251	138909392	142	*	Promoter	7	138898710	138909479	10770	2	12176	ENSMUST00000125359.1	87	ENSMUSG00000078566	Bnip3	BCL2/adenovirus E1B interacting protein 3	SMRT Uns
chr7	139974394	139974535	142	*	Intron (ENSMUST00000139218.1/ENSMUST00000139218.1, intron 2 of 4)	7	139972442	139978719	6278	2	381933	ENSMUST00000209335.1	4184	ENSMUSG00000073795	6430531B16Rik	RIKEN cDNA 6430531B16 gene	SMRT Uns
chr7	139979509	139979650	142	*	Promoter	7	139979394	139980368	975	2	11501	ENSMUST00000132903.1	718	ENSMUSG00000025473	Adam8	a disintegrin and metallopeptidase domain 8	SMRT Uns
chr7	139992702	139992843	142	*	Promoter	7	139983854	139992562	8709	2	11501	ENSMUST00000148670.7	-140	ENSMUSG00000025473	Adam8	a disintegrin and metallopeptidase domain 8	SMRT Uns
chr7	141475217	141475358	142	*	Promoter	7	141475240	141493427	18188	1	64540	ENSMUST00000026585.13	0	ENSMUSG00000025511	Tspan4	tetraspanin 4	SMRT Uns
chr8	14938490	14938631	142	*	Intron (ENSMUST00000084207.11/234094, intron 7 of 28)	8	14945301	15001082	55782	1	234094	ENSMUST00000163062.1	-6670	ENSMUSG00000071176	Arhgef10	Rho guanine nucleotide exchange factor (GEF) 10	SMRT Uns
chr8	14948219	14948360	142	*	Intron (ENSMUST00000084207.11/234094, intron 11 of 28)	8	14945301	15001082	55782	1	234094	ENSMUST00000163062.1	2918	ENSMUSG00000071176	Arhgef10	Rho guanine nucleotide exchange factor (GEF) 10	SMRT Uns
chr8	14952541	14952682	142	*	Intron (ENSMUST00000084207.11/234094, intron 11 of 28)	8	14945301	15001082	55782	1	234094	ENSMUST00000163062.1	7240	ENSMUSG00000071176	Arhgef10	Rho guanine nucleotide exchange factor (GEF) 10	SMRT Uns
chr8	14986646	14986787	142	*	Intron (ENSMUST00000084207.11/234094, intron 26 of 28)	8	14990359	14991124	766	1	234094	ENSMUST00000162444.1	-3572	ENSMUSG00000071176	Arhgef10	Rho guanine nucleotide exchange factor (GEF) 10	SMRT Uns
chr8	14988968	14989109	142	*	Intron (ENSMUST00000084207.11/234094, intron 26 of 28)	8	14990359	14991124	766	1	234094	ENSMUST00000162444.1	-1250	ENSMUSG00000071176	Arhgef10	Rho guanine nucleotide exchange factor (GEF) 10	SMRT Uns
chr8	14996173	14996314	142	*	Promoter	8	14996136	15001074	4939	1	234094	ENSMUST00000162636.1	37	ENSMUSG00000071176	Arhgef10	Rho guanine nucleotide exchange factor (GEF) 10	SMRT Uns
chr8	22962274	22962415	142	*	Distal Intergenic	8	22974844	23149933	175090	1	11733	ENSMUST00000110688.8	-12429	ENSMUSG00000031543	Ank1	ankyrin 1, erythroid	SMRT Uns
chr8	22976728	22976869	142	*	Intron (ENSMUST00000110688.8/11733, intron 1 of 42)	8	22975136	23148307	173172	1	11733	ENSMUST00000117270.8	1592	ENSMUSG00000031543	Ank1	ankyrin 1, erythroid	SMRT Uns
chr8	23028068	23028209	142	*	Intron (ENSMUST00000110688.8/11733, intron 1 of 42)	8	23035099	23148790	113692	1	11733	ENSMUST00000117662.7	-6890	ENSMUSG00000031543	Ank1	ankyrin 1, erythroid	SMRT Uns
chr8	70083453	70083594	142	*	Promoter	8	70083457	70090862	7406	1	330790	ENSMUST00000007738.10	0	ENSMUSG00000007594	Hapln4	hyaluronan and proteoglycan link protein 4	SMRT Uns
chr8	70718404	70718545	142	*	Promoter	8	70718543	70722632	4090	1	100502950	ENSMUST00000179347.2	0	ENSMUSG00000095026	Gm3336	predicted gene 3336	SMRT Uns
chr8	70719863	70720004	142	*	Intron (ENSMUST00000179347.2/100502950, intron 1 of 3)	8	70718543	70722634	4092	1	100502950	ENSMUST00000213065.1	1320	ENSMUSG00000095026	Gm3336	predicted gene 3336	SMRT Uns
chr8	71660808	71660949	142	*	Intron (ENSMUST00000030170.14/382018, intron 8 of 43)	8	71653607	71658495	4889	2	382018	ENSMUST00000176426.1	-2313	ENSMUSG00000034799	Unc13a	unc-13 homolog A	SMRT Uns
chr8	71676555	71676696	142	*	Promoter	8	71676552	71680306	3755	1	16453	ENSMUST00000133263.7	3	ENSMUSG00000031805	Jak3	Janus kinase 3	SMRT Uns
chr8	72183845	72183986	142	*	Exon (ENSMUST00000003121.8/17274, exon 8 of 8)	8	72189638	72201527	11890	1	209488	ENSMUST00000072097.13	-5652	ENSMUSG00000062007	Hsh2d	hematopoietic SH2 domain containing	SMRT Uns
chr8	72318955	72319096	142	*	Promoter	8	72319033	72321656	2624	1	16598	ENSMUST00000067912.7	0	ENSMUSG00000055148	Klf2	Kruppel-like factor 2 (lung)	SMRT Uns
chr8	72322646	72322787	142	*	Distal Intergenic	8	72319033	72321656	2624	1	16598	ENSMUST00000067912.7	3613	ENSMUSG00000055148	Klf2	Kruppel-like factor 2 (lung)	SMRT Uns
chr8	75192950	75193091	142	*	Distal Intergenic	8	75213944	75224113	10170	1	75141	ENSMUST00000139848.7	-20853	ENSMUSG00000034472	Rasd2	RASD family, member 2	SMRT Uns
chr8	75219955	75220096	142	*	Intron (ENSMUST00000139848.7/75141, intron 2 of 2)	8	75214502	75222371	7870	1	75141	ENSMUST00000132133.1	5453	ENSMUSG00000034472	Rasd2	RASD family, member 2	SMRT Uns
chr8	75234102	75234243	142	*	Distal Intergenic	8	75214502	75222371	7870	1	75141	ENSMUST00000132133.1	19600	ENSMUSG00000034472	Rasd2	RASD family, member 2	SMRT Uns
chr8	90378121	90378262	142	*	Distal Intergenic	8	90247040	90348343	101304	2	244579	ENSMUST00000109621.9	-29778	ENSMUSG00000043668	Tox3	TOX high mobility group box family member 3	SMRT Uns
chr8	90379165	90379306	142	*	Distal Intergenic	8	90247040	90348343	101304	2	244579	ENSMUST00000109621.9	-30822	ENSMUSG00000043668	Tox3	TOX high mobility group box family member 3	SMRT Uns
chr8	90391498	90391639	142	*	Distal Intergenic	8	90247040	90348343	101304	2	244579	ENSMUST00000109621.9	-43155	ENSMUSG00000043668	Tox3	TOX high mobility group box family member 3	SMRT Uns
chr8	111933693	111933834	142	*	Promoter	8	111912073	111933799	21727	2	234740	ENSMUST00000211866.1	0	ENSMUSG00000031951	Tmem231	transmembrane protein 231	SMRT Uns
chr8	115398094	115398235	142	*	Distal Intergenic	8	115701435	115707794	6360	2	17132	ENSMUST00000109104.1	309559	ENSMUSG00000055435	Maf	avian musculoaponeurotic fibrosarcoma oncogene homolog	SMRT Uns
chr8	115414176	115414317	142	*	Distal Intergenic	8	115701435	115707794	6360	2	17132	ENSMUST00000109104.1	293477	ENSMUSG00000055435	Maf	avian musculoaponeurotic fibrosarcoma oncogene homolog	SMRT Uns
chr8	115420526	115420667	142	*	Distal Intergenic	8	115701435	115707794	6360	2	17132	ENSMUST00000109104.1	287127	ENSMUSG00000055435	Maf	avian musculoaponeurotic fibrosarcoma oncogene homolog	SMRT Uns
chr8	115423129	115423270	142	*	Distal Intergenic	8	115701435	115707794	6360	2	17132	ENSMUST00000109104.1	284524	ENSMUSG00000055435	Maf	avian musculoaponeurotic fibrosarcoma oncogene homolog	SMRT Uns
chr8	115429663	115429804	142	*	Distal Intergenic	8	115701435	115707794	6360	2	17132	ENSMUST00000109104.1	277990	ENSMUSG00000055435	Maf	avian musculoaponeurotic fibrosarcoma oncogene homolog	SMRT Uns
chr8	115436444	115436585	142	*	Distal Intergenic	8	115701435	115707794	6360	2	17132	ENSMUST00000109104.1	271209	ENSMUSG00000055435	Maf	avian musculoaponeurotic fibrosarcoma oncogene homolog	SMRT Uns
chr8	115486727	115486868	142	*	Distal Intergenic	8	115701435	115707794	6360	2	17132	ENSMUST00000109104.1	220926	ENSMUSG00000055435	Maf	avian musculoaponeurotic fibrosarcoma oncogene homolog	SMRT Uns
chr8	115494493	115494634	142	*	Distal Intergenic	8	115701435	115707794	6360	2	17132	ENSMUST00000109104.1	213160	ENSMUSG00000055435	Maf	avian musculoaponeurotic fibrosarcoma oncogene homolog	SMRT Uns
chr8	115555556	115555697	142	*	Distal Intergenic	8	115701435	115707794	6360	2	17132	ENSMUST00000109104.1	152097	ENSMUSG00000055435	Maf	avian musculoaponeurotic fibrosarcoma oncogene homolog	SMRT Uns
chr8	123330983	123331124	142	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	123332713	123369515	36803	1	234857	ENSMUST00000010298.6	-1589	ENSMUSG00000010154	Spire2	spire type actin nucleation factor 2	SMRT Uns
chr8	123416046	123416187	142	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	123411590	123421094	9505	1	22152	ENSMUST00000212743.1	4456	ENSMUSG00000062380	Tubb3	tubulin, beta 3 class III	SMRT Uns
