Gene	SMRT_0hr	NCoR1_0hr	SMRT_6hr_CpG	NCoR1_6hr_CpG	Clus
Sec24d	1.28894652089372	-0.440545755413698	2.2523869033711	0.653670129487995	Cluster1
Selplg	1.08258893657231	-0.404546651541127	1.71040535028018	0.78359729418096	Cluster1
Sema4d	0.646470107077467	-0.319028861704075	2.01851471471129	0.919489645947548	Cluster1
Sema4f	-0.913112833557382	-0.394713540480774	1.66056740095957	1.07866530348518	Cluster1
Sept10	0.848663205990149	0.569283507537873	0.851903820840378	1.22646349136925	Cluster1
Serpinb1b	0.648139128685088	0.228675793679548	1.0719333510862	1.59487118233185	Cluster1
Serpinb6a	1.21941137214573	-0.587615992880785	1.12045118832945	0.699828836046027	Cluster1
Serpinb6b	0.998730052377191	0.608435504982795	2.68273850790103	1.58633740226651	Cluster1
Serpinb8	-0.683397891222871	1.32858349797843	0.741738523708655	2.26433133511062	Cluster1
Serpinb9	0.921475758642667	1.32288514954823	3.04083283432099	2.95695514445497	Cluster1
Serpinb9b	0.704757535025364	1.18828414148759	2.51761578616954	2.70658633825021	Cluster1
Sestd1	1.52155892458594	0.681128305873152	1.62649052487481	1.42787328835932	Cluster1
Sft2d2	0.795533443672738	0.557491323156288	0.642797415981447	1.00718049129391	Cluster1
Sgcb	0.563872883205157	-0.23502894700524	1.17359353393293	1.40183855461508	Cluster1
Sgk1	1.19708286083791	1.03091607029113	2.11818155835223	2.04215297500355	Cluster1
Sh3bgrl	2.15864597186862	0.98548812271871	1.93278760715874	1.05508187368912	Cluster1
Sh3bp2	0.207057625213982	0.693133579008898	1.91209310428923	2.52968443886018	Cluster1
Sh3bp5	1.14731227153072	0.839279214920147	0.242157511534712	-0.260758240538596	Cluster1
Siglecf	2.2925950971461	0.974761056732618	1.51917036541553	1.6437659644231	Cluster1
Slamf9	1.34014500874705	1.30622228528111	0.143002476792223	0.636399999367375	Cluster1
Slc12a7	2.32569589688864	2.74131638332127	2.11234901021643	2.69141774149217	Cluster1
Slc14a1	1.90204887984225	0.61028375625146	1.01131394804256	2.096640939353	Cluster1
Slc16a10	1.38337205993598	2.202733109353	1.18008158457642	1.44822503883388	Cluster1
Slc1a3	2.53377770169091	0.114984576823201	1.01597891647505	4.61737758428452	Cluster1
Slc1a4	2.38948668192474	0.175872135061372	2.47765682936747	2.38414863745769	Cluster1
Slc22a15	3.06260251487142	1.01314289868843	0.885034880722375	0.395008243826778	Cluster1
Slc22a21	0.885852937016721	0.566080340776681	0.957898530325744	1.38882422639378	Cluster1
Slc25a22	-0.0581571960682001	0.212979042705842	1.28420306824613	2.01598700002527	Cluster1
Slc25a43	0.648160766022594	0.46685429106135	1.32221128682414	2.16395207464186	Cluster1
Slc2a6	0.918232992212107	0.689543252336209	0.711441732847306	1.40046847606014	Cluster1
Slc30a1	-0.752412635440493	1.34572127349797	0.420180784531575	1.31345547407666	Cluster1
Slc30a4	0.849825209020224	-0.259189724863489	1.05763451862554	0.888205997724248	Cluster1
Slc35e3	-0.00820191031876678	0.467125037835255	0.889218061489445	1.13986872146095	Cluster1
Slc6a9	2.02899436440882	0.167034689340235	2.74534710131723	1.69431345857941	Cluster1
Slc9a2	-0.35640712955649	4.40548193042899	3.41329694492154	5.84579459575825	Cluster1
Slfn5	-0.389567183018619	-0.282593400504345	1.0188196114497	2.12558218470593	Cluster1
Slfn8	0.174408475509894	-0.895469631553905	1.33250268903555	1.22892455173968	Cluster1
Slfn9	2.26368179274451	-1.46849305185411	2.07295183829306	1.45604783517382	Cluster1
Smad3	0.0721596741029304	2.87943002295883	0.634382942702021	1.96977097379879	Cluster1
Smim14	1.16362510210654	0.676857475657909	1.23716622942879	1.01344535065557	Cluster1
Smim3	0.461614538555957	-0.262074577294764	1.33306133867495	0.944262308076136	Cluster1
Smpdl3a	1.40379818255675	0.352165826377418	0.764781546970258	0.927342526947918	Cluster1
Snx18	0.783369499270301	0.63197428798514	0.613662546418671	1.52429035352277	Cluster1
Soat2	2.02469107385593	0.112074459042667	-0.894835628520881	2.46454604040316	Cluster1
Sp110	0.00867099783116896	0.379255227566804	0.607302257994204	1.45536170598321	Cluster1
Sp140	0.0919138505701936	0.205639309704783	1.02518241184353	1.35400110773241	Cluster1
Specc1	-0.895037861343005	3.84707991005959	4.07601042114042	2.4803394607283	Cluster1
Spock1	0	0.791876847278653	2.90135884653338	1.77954280979146	Cluster1
Spryd7	0.443059244095671	1.16412271963965	0.704942657883607	1.05137648629512	Cluster1
Sptb	2.31582214944915	1.80643384956523	2.0453647839098	0.706980091017479	Cluster1
Src	1.72178593805997	-0.259588097286096	1.06785670839747	0.762758592287494	Cluster1
Srd5a3	0.739223244399314	0.579197273176402	1.00353171498835	1.08600911962008	Cluster1
Sri	2.29002378750222	0.736757553869255	1.63489883299538	0.997936200216164	Cluster1
St14	0.598991784367025	-1.10009797074314	0.865460194138149	0.798850660183764	Cluster1
Stac	2.14334088233783	-0.550039343628136	2.97817617891525	4.59956196866285	Cluster1
Stard8	0.848410229533357	1.05048191525382	0.521749995081032	2.4763909118907	Cluster1
Stat1	0.128393919887281	-0.022558114412997	1.30699498421828	0.975830844937221	Cluster1
Stat2	0.430312055535958	0.528125826805773	1.23417828392235	1.91178590632971	Cluster1
Stau2	1.40545127634392	0.352082067777832	1.82358056668827	0.75652098043841	Cluster1
Stoml1	0.383965153835348	0.062076872067696	0.842771772937668	1.97410967731041	Cluster1
Stxbp1	-0.314234241210817	0.232887710946751	0.815833539874273	1.5935496289017	Cluster1
Syne1	0.969401390589893	1.13726803562648	1.08536086185546	0.901772449275138	Cluster1
Syt17	1.50454453082176	3.61234412610025	1.35846049849473	5.47296628182757	Cluster1
Sytl3	0	-2.51048477170064	0.899252722515153	5.05177308634014	Cluster1
Taok3	0.612827044565347	0.251702620377767	0.791565107203465	1.05513324352266	Cluster1
Tbc1d19	2.19096189960464	1.53004632440753	2.46608106545626	1.31268302077717	Cluster1
Tctn1	0.90359816329832	0.897740876334219	0.787767149005851	1.69699879603932	Cluster1
Tdrd7	0.217425152110156	0.231223673111815	0.823864628020962	1.26077166899675	Cluster1
Tec	0.533058553019914	1.71270077812719	2.21022185311538	1.60573070708248	Cluster1
Tgfbr1	0.421536689712863	1.10900976324538	1.18582349865935	1.49551760673114	Cluster1
Tgif1	0.47185975067021	0.600325209563661	1.51761597114675	1.24099790097196	Cluster1
Tgtp1	0.0747395304822422	-0.249811453050115	3.47110290643372	3.70368869936988	Cluster1
Tgtp2	1.44064699142597	-0.825590478812655	4.10727609301492	2.93023033593109	Cluster1
Timeless	0.970612202490544	-0.253764649856327	2.1476397211351	0.854875192160866	Cluster1
Tlcd2	2.20545142978313	1.94005996188631	0.928736095777373	1.52674939613637	Cluster1
Tmcc3	0.979478176889484	0.611251689980992	1.86060526416617	0.169506151126446	Cluster1
Tmem140	1.0547384652335	-0.442681205447025	1.22460527335579	2.2109592803745	Cluster1
Tmem165	0.714982738962705	0.735201926840616	0.69968227170663	1.38136113699138	Cluster1
Tmem184b	-0.414088197300876	0.0891644285347315	0.806948322805095	1.82033345869116	Cluster1
Tmem221	0.719838136559584	-0.776613170607311	2.13101277825199	0.729896110937954	Cluster1
Tmem237	1.17071001366543	0.862026901684809	1.01282694586101	1.42028484822685	Cluster1
Tnf	0.527447370718869	0.293091322692507	1.32805199762407	0.928489415655993	Cluster1
Tnfaip8l3	1.63848791196223	1.38111645310021	4.75627840618546	2.05864941655035	Cluster1
Tnfsf14	0	0	2.80553772670471	7.35891830605274	Cluster1
Tnfsf8	0.0938767280746808	0.987404262814892	2.31920757371308	0.956094388039055	Cluster1
Tnks1bp1	0.512322537889555	-0.0135798336173478	1.11736614334329	0.959033405553379	Cluster1
Tor3a	-0.13082466832857	0.573637379184465	1.06123653740456	1.88440805526514	Cluster1
Tppp	1.69298456895774	0.612761073274598	2.08349965983383	0.624138294234593	Cluster1
Tppp3	1.99143940963326	-0.965776357308923	1.25847400870136	1.74115897724442	Cluster1
Tpst1	0.4669473016511	0.16613508865001	1.2180151895889	1.1465690401085	Cluster1
Trafd1	0.500171085854393	0.0779994944053117	1.2656947867261	1.1662864707179	Cluster1
Trex1	-0.0935821178335808	-0.350487543380258	0.839079222176427	1.20008327678271	Cluster1
Trib3	1.98658705557553	0.107988049194809	2.34119461707627	1.99953385743427	Cluster1
Trim25	-0.407740097879497	-0.523009459007697	0.759394230497026	1.20360237257021	Cluster1
Trim30b	-0.29271261156777	-2.36121215449096	0.906373827231051	2.10038324120562	Cluster1
Trim34a	0.727632334959331	-0.679342816545077	1.3526988178692	0.599015590751562	Cluster1
Trim56	0.680229883819427	0.288173882402316	1.11639925917948	0.677660230883755	Cluster1
Trp53i11	0.0801504811936828	0.0786278712903369	1.26872182350307	3.04023092329332	Cluster1
Tsc22d3	1.70599824764359	0.288514214896146	1.13301399479857	0.588372848046873	Cluster1
Tspan15	2.30878118341884	0.444692059609009	2.46978660302581	0.878173068596978	Cluster1
Tspan17	0.782837817981829	0.595346607001248	0.839547415213095	1.25097873659931	Cluster1
Tspan2	1.33034252071912	1.15798822634265	1.4543570221703	1.7161559572143	Cluster1
Tspyl4	1.38464657826538	-0.600068342922556	1.44365792456109	0.857108240940744	Cluster1
Tuba8	-3.49245922214567	4.14537591129275	3.10613516096119	2.34486551529537	Cluster1
Tusc1	0.75650903180376	0.604914115321154	0.647584859219891	1.17020327625743	Cluster1
Uaca	1.63180718229208	1.38092083880596	0.753108451586044	4.56817362178945	Cluster1
Uba6	0.48447179247029	0.939610931970888	0.653042975987267	1.27580426082013	Cluster1
Uba7	1.24601122644021	-0.0273233922096948	0.918339299035739	1.05654676432747	Cluster1
Ube2l6	0.374733998185583	-0.379608111712914	1.21333781510967	1.21095945705602	Cluster1
Ubl4a	0.837889220411281	1.05419881890783	0.620442000107292	0.974258469540797	Cluster1
Ubqln2	0.730932698986106	0.909345887476604	0.433004945617942	0.975995036524103	Cluster1
Ulk2	1.28470783924339	0.150032555127624	0.622520397298037	0.598946546650304	Cluster1
Unc119b	0.947058915173319	0.356065428186085	1.16895642865213	0.621040572776962	Cluster1
Usp18	-0.397899621395208	1.51395620437551	0.75920006259422	1.8651018731286	Cluster1
Usp25	0.276942810623281	0.661406990401677	1.06943623706159	1.51229260832088	Cluster1
Usp27x	0.690425789667191	1.6074326891016	0.62455982414458	1.78442899680166	Cluster1
Utrn	0.528384183218599	0.944861841065957	1.03137636624527	1.7351150229843	Cluster1
Vgll4	0.20288817942422	0.0406001987186577	1.25093479319163	1.21193357346354	Cluster1
Vps37b	0.728596874354632	-0.0718508047883611	2.0912098890812	0.838416265622073	Cluster1
Wbscr27	-0.769253083414441	0.905007809957639	1.28132397623424	4.49713241828582	Cluster1
Wdfy1	0.543333479624869	0.996453426664286	1.01950866136372	1.69258974744132	Cluster1
Wdfy3	0.664579888957148	1.17689080020895	0.208907443398126	1.3075051919379	Cluster1
Wdr86	0.231509221636399	0.0214857604102851	0.989176399055244	1.31258406349021	Cluster1
Wwtr1	1.48951706294016	5.41697064701969	2.34274485957536	5.98815266069214	Cluster1
Xaf1	0.46849114078584	-0.288097654417391	1.09803464152467	1.44256631053624	Cluster1
Xdh	1.14163515030074	-0.0357438861788821	3.01916426713075	1.58353599233569	Cluster1
Xk	1.86390797707003	2.63016951416481	1.56377605282017	0.78663515796224	Cluster1
Yes1	1.45119006657462	2.71918764043898	1.3163742888022	4.5072559004939	Cluster1
Zadh2	0.861307159091733	0.332024995497873	0.957518965373769	1.40327313233916	Cluster1
Zbp1	0.597143006201644	-1.3330771946914	1.62904233758747	1.43769746176414	Cluster1
Zc3h6	1.05646806934562	0.297385784655625	0.665601161846148	0.968478421920481	Cluster1
Zcchc2	0.164992180890341	0.527602137094571	1.01424570600985	1.4380868106192	Cluster1
Zdhhc9	0.704629876710637	1.52148950401547	0.263910889269685	1.13552777578427	Cluster1
Zfp318	0.228570020404987	0.798263210919154	1.41649306200552	0.961738263726555	Cluster1
Zfp334	2.02325304765224	0.786886161119816	1.61612850050008	1.23920683505859	Cluster1
Zfp558	0.267983098696496	0.737660601468063	1.10979251269673	1.40090082663388	Cluster1
Zfp781	1.61427993074429	1.05518058052144	2.00433983437589	1.38426929775197	Cluster1
Zhx2	3.49280920802755	1.05940816327188	1.4035552061977	0.51435856752005	Cluster1
Znfx1	-0.459599368524589	0.00112993607678682	0.80207011344724	2.01799059248028	Cluster1
Znrf3	0.991461343367008	1.73858628390117	1.63393168094971	1.9224481943042	Cluster1
Zufsp	0.392910351841241	0.258829945999662	0.841115754573206	1.63983340179225	Cluster1
1110051M20Rik	0.817122113392618	-1.45613538859731	1.22491414273361	-1.68348781543892	Cluster3
1700049G17Rik	0.952930593552925	-0.248658991083328	0.619367276889282	-1.44469460747018	Cluster3
2410006H16Rik	1.31570387667124	-0.0839687288785221	1.19518598039557	-0.626612843034101	Cluster3
2610020H08Rik	1.07909246198572	-0.842038164425779	0.650850544104768	-0.977701198447538	Cluster3
5730403I07Rik	-0.888214790096353	-1.64583637074435	2.1231247730025	-2.96081340565365	Cluster3
6720489N17Rik	1.81951623181932	-1.03812211481177	0.808178263692341	-1.73328597910544	Cluster3
9030025P20Rik	1.15955884906611	0.337848484984909	1.83194581246999	-0.726544346434114	Cluster3
9330175E14Rik	1.23360665664951	-1.86503850838582	1.92853332003698	0.716441633421895	Cluster3
A230050P20Rik	0.304713625462753	-1.6781013795565	2.39705359945605	0.618683732127205	Cluster3
Abca17	1.87587609456246	-2.86978808667668	2.69580573632898	-1.95675623645381	Cluster3
Adgrb2	-1.34442013487636	-2.55728706456598	2.57684964111109	-1.7733728701397	Cluster3
Ahrr	0.755128042601885	0.185908986154151	1.18535575113535	-0.935352714908743	Cluster3
Ankrd37	0.171193803765419	0.530565585284221	1.19192739221406	-0.826011961121836	Cluster3
Ankrd55	2.11328374617374	-0.308430802884714	1.30106920409043	-0.705306214491271	Cluster3
Apba1	3.32959024521814	-3.97247579998739	6.16158764943762	-3.1617768757126	Cluster3
Arap2	-0.183360615723179	-0.809845508302792	0.897541947168136	-1.1145897644239	Cluster3
Arhgap25	1.36432972593756	-0.311212382402199	2.08963409749031	-0.786123319440109	Cluster3
Arhgap33	2.24540153828427	0.0624804516285004	1.32544894007709	-0.638406099390718	Cluster3
Arhgef9	2.05258916862238	-2.20735467078709	2.61038819287352	-1.38788862857511	Cluster3
Arvcf	-0.541239563339501	-1.29136871664863	1.16173238992206	-1.18710305346932	Cluster3
Asb2	0.00165906742720034	-0.51744491948158	0.814827552741493	-1.16509883158769	Cluster3
Asrgl1	1.42598660430554	-1.83931494183566	3.04187714142544	-1.09983341923134	Cluster3
Atoh8	1.4743515654258	-0.787153309554345	4.79598648390496	-2.57752851278608	Cluster3
Atp1b3	1.19677608852955	-2.34696050915522	1.04003692826901	-1.21067534031727	Cluster3
Atp2a3	0.631505706650145	-0.132991646440646	0.589328631991856	-1.22710526688862	Cluster3
B3gat1	6.55498147023131	-5.84078372949337	1.44719821242519	-3.97470846547356	Cluster3
Bbs9	1.1335343652607	-0.0322597156699102	1.66398804892855	-1.25671821169392	Cluster3
Bcat1	4.23130071158448	0.214494720253215	3.12125399430427	-0.839636829897938	Cluster3
Bcl6b	1.0870674761125	-3.92350852938799	2.70040081435911	-1.36615265004593	Cluster3
Btg2	0.818895993165445	-0.760093641193037	0.851778394482514	-2.0651341356825	Cluster3
C030034I22Rik	0.877832495222468	-0.769556521548653	0.778761994052645	-1.21723565046623	Cluster3
Capg	0.859243793019948	-2.23138232796617	0.214855403859957	-1.13438522399179	Cluster3
Casp3	1.2373918413104	-0.669004115105519	2.1561185113512	-0.555075015804328	Cluster3
Cass4	0.72731180759195	-0.428027601943409	2.83722377337412	-2.08714610401818	Cluster3
Ccdc175	3.93910191624812	-3.66893308169614	4.33656951424585	-3.40974639165654	Cluster3
Ccdc28a	0.888148973591454	-1.53806425913654	2.06662326078864	-0.724872328690295	Cluster3
Ccdc36	1.89029793120552	0.0314645752337607	4.65542001251598	-2.4494242403278	Cluster3
Ccdc97	0.652803732959678	-0.531184254226701	1.04065398065358	-1.00439590170264	Cluster3
Ccnd1	0.427383622461925	-0.713957221134847	1.47998338391762	-1.27682290951363	Cluster3
Ccr9	2.19193829011019	-2.03038876783842	3.15080593880305	0.320810861765429	Cluster3
Cd207	3.04949619459077	-0.69719546390418	1.8906752026078	-2.7920814196854	Cluster3
Cd36	0.696223374290057	1.04547010584429	0.298567507573956	-2.77408019606111	Cluster3
Cdh15	1.37313035292925	-3.41246853701611	6.02004401548099	0.662866601252332	Cluster3
Cebpz	0.185037426442448	-0.0886209304436032	0.584335971727192	-1.03432077949929	Cluster3
Cend1	3.454908001093	-1.31833381926934	2.95843973663185	-1.02893151031067	Cluster3
Cers4	2.91583703355609	-3.29238679100689	2.45408961871403	-3.39098529279411	Cluster3
Cfap97	0.556411477738291	-0.770147107443147	0.604883543849076	-1.01730026631371	Cluster3
Chd3os	0.60373854560014	-1.610507502042	0.77795982927733	-1.44473980556819	Cluster3
Chst3	3.80974935026137	1.54563904858133	2.15248282786587	-1.03662592254067	Cluster3
Clec2i	0.657819317033569	0.130030835686781	0.892086033096116	-1.50004121635979	Cluster3
Col23a1	1.37385943886415	-3.15363037278117	3.07137809290725	-2.11304878510148	Cluster3
Col25a1	1.66081310754269	0.757717540046125	0.906867371393859	-0.655143393621	Cluster3
Crip2	0.313994084300134	-1.85114781277493	0.699771210328168	-1.43190049520252	Cluster3
Cttn	0.620169625023057	-4.4753544583499	0.507226731882432	-4.31681832519759	Cluster3
Cxcr3	-0.232925502930371	-2.17628814475513	1.59930522800668	-1.40801069819889	Cluster3
D330045A20Rik	4.63708036323638	-2.31256989240029	4.10722189943645	-3.69176213977591	Cluster3
Dand5	0.138846164738313	-1.0104829850349	0.591712129439297	-1.45586734639842	Cluster3
Dapk1	1.06621351215002	0.256903594571535	2.19264522063562	-1.19975797844498	Cluster3
Ddr2	0.386201274738317	-4.06575311550055	1.99934384862278	1.90981116780215	Cluster3
Decr1	4.27755055714053	-1.65775247417435	3.46795468639111	-0.884378990886763	Cluster3
Derl3	1.13432626895692	-0.846771826174827	0.345466413803438	-1.43171674834276	Cluster3
Dlg3	5.23506509672495	-1.36703247010898	3.89081401974281	-1.60359490723068	Cluster3
Dlx2	3.10955601768178	-0.452866690428317	5.39037818376326	-2.05108119728457	Cluster3
Dmtn	1.43851807998884	-3.15528064019697	4.85223841408563	2.1094097551756	Cluster3
Dok2	0.0278874498946428	0.0508340488468218	1.53123538398163	-1.02558699399966	Cluster3
Dusp10	0.124963210992023	0.38419951355503	1.79519333751606	-0.81954789965517	Cluster3
E430018J23Rik	0.80467992237883	-1.04719145992982	0.689312211039322	-0.742974995959501	Cluster3
Efcab11	1.16633563437805	-0.359633841662674	1.18560305766672	-0.709211765388515	Cluster3
Emilin2	2.35194027934999	-1.90758714715985	1.6034338930811	-2.40792885219595	Cluster3
Enpep	2.53325764245055	-0.301705997326588	6.654316369926	-4.20420242470128	Cluster3
Enpp5	2.45409534466476	-3.41073134580918	2.34857096366766	-0.992029354307253	Cluster3
Eps8l2	1.82017619056498	-1.60661985811464	3.64500316346502	-1.41102319737534	Cluster3
Eva1a	2.06070783222613	-1.77050274171193	0.476674193755258	0.209901846152508	Cluster3
Evi2a	0.585329697218331	0.261005320673921	0.686057673927719	-1.02666787555137	Cluster3
F2r	1.82467589655412	0.591949544161495	2.54019157108726	-0.708077138414663	Cluster3
Fam160a1	5.97505623209846	-3.68614644562473	8.08024856445578	-3.2288912847226	Cluster3
Fam168a	0.83705108270685	-0.086974435279806	0.598577717506967	-1.86248725461818	Cluster3
Fam189a1	1.88060138229625	-1.01216658100232	4.74925468309603	-2.40787135770028	Cluster3
Fam83g	2.74869704584982	-0.00808976701076787	3.43669374826948	-1.10924374975529	Cluster3
Fcho1	0.99818223993537	-1.44334569300673	1.21341561939489	-0.693313276056167	Cluster3
Filip1	3.33837094126808	0.88184515604845	2.55055563112015	-1.00618497995525	Cluster3
Flt3	0.53965777674081	-1.03884414825832	0.602829053053487	-1.06926968400414	Cluster3
Fndc5	-0.213345195359018	-2.69038956301564	0.797744714273407	-2.93230970760667	Cluster3
Fndc9	0.358759640454831	-0.242434908502847	1.48446085185999	-0.791783260002057	Cluster3
Fscn1	1.17338713232538	-1.19109533447995	0.0451687035704029	-0.444708250589877	Cluster3
Gal3st1	4.89246560992129	-1.12117610780015	6.94874026030124	-3.8042125878261	Cluster3
Galnt12	2.50727368378351	-1.77507680716178	0.0685220642433304	-5.11186370685102	Cluster3
Gca	1.38552574308081	-1.44315437561214	1.6140211981733	0.0325259300699845	Cluster3
Gm12159	0.71570173816734	-0.651130221741877	0.833270895195089	-1.01377086877238	Cluster3
Gm13157	1.4484321650308	-0.740050321348093	0.78749870719006	-0.995386078315679	Cluster3
Gm19897	3.33474863024427	-1.18950005766041	1.59450833270757	-1.05519960244874	Cluster3
Golm1	2.43422476018646	-0.296608591566206	1.45677273728189	-1.07700195063022	Cluster3
Grin1	4.42365494254828	2.34473826721671	4.13059340757458	-4.01549080541359	Cluster3
Gtf2h2	0.770374383469059	0.145086281360092	1.00621587488747	-0.774875906151168	Cluster3
Guca1a	2.10832165178963	-0.873475496024556	2.97795387251091	-0.622624007548692	Cluster3
Gucy2c	1.12628170111949	-0.240606795478153	2.09158943936169	-3.60293615811003	Cluster3
H2-Q5	2.19323590999129	-1.21100511006378	1.48091910177899	-0.17751953100325	Cluster3
Hectd2	4.78850785702538	0.325585565343924	3.0762366336223	-1.6548801134801	Cluster3
Hk3	1.32465324911284	-0.72956593555024	2.38390461798946	0.393297346323683	Cluster3
Hnf1b	1.53556774964827	0	1.4908108452286	-1.5897882094897	Cluster3
Hpgd	2.86150741879213	-4.90431358614054	4.05576625922771	-5.01163540797744	Cluster3
Hr	4.323218560921	-2.34728874680801	2.42152499506971	0.306086375206788	Cluster3
Icos	3.63764025761494	-3.36910543345767	3.59991776007338	-2.93674072796409	Cluster3
Icosl	0.864911730544976	0.326788830623892	0.875855210499585	-1.03530931417248	Cluster3
Il11ra1	1.86846171122069	-0.145904533537309	1.20853392708971	-0.816970206404633	Cluster3
Il2rg	1.43800147758413	-1.10160712968656	2.48412093537382	-0.768377362037259	Cluster3
Il7r	1.9844530694344	-0.567247685047658	3.00773508194301	-3.66193329519688	Cluster3
Inadl	1.48449249597681	-2.16379149267642	1.4394075763935	-3.01015185596642	Cluster3
Itgae	2.29455134512815	-2.21431315545835	0.893776408892654	-1.56261051980219	Cluster3
Jam2	2.59357173524961	1.75521412610703	1.87634805662763	-0.99303339653758	Cluster3
Kcnab2	1.07418610385736	-1.62756495927302	0.87860241623144	-2.14056577252405	Cluster3
Kcng2	3.35686523464214	-1.33237921237775	3.33587844220548	-6.97133408888158	Cluster3
Kcnip3	2.1908085521051	-2.34295704393026	2.710381096858	-2.47174714487909	Cluster3
Kcnk13	0.850758768749291	0.130982769710382	1.26657810715026	-1.21912795096218	Cluster3
Kctd10	0.750038339820638	-1.13698387129532	0.863427296225849	-0.0230741946658736	Cluster3
Kif7	0.616901485173318	0.182527381322615	1.39505084415714	-1.38687737738049	Cluster3
Kit	1.66636720629842	-1.61490593624121	0.701186283706004	-0.535010085088247	Cluster3
Klhl13	0.986875455862263	0.556548978355864	2.65797605137293	-1.57860540001587	Cluster3
Klhl6	0.534934278299403	0.64540343541432	1.2133305773284	-0.844948009549943	Cluster3
Klrk1	1.51669158354592	-1.41958604319266	1.60700351598776	0.323342461456018	Cluster3
Lad1	-0.0155313639336007	2.08533933406982	1.32628859309246	-2.54321340391231	Cluster3
Lmo2	0.824061299631011	-0.793679905687551	1.66056241426607	-0.91018510446255	Cluster3
Lmo4	0.507722434592982	-0.985872008838725	1.01216072219734	-1.0545486585215	Cluster3
Lonrf3	4.22161327929423	-1.52929489982821	2.64508128346314	1.28317077836437	Cluster3
Lpar3	5.56086138531946	-2.13377079944938	3.60326628345434	-3.76123651482244	Cluster3
Lpcat2	4.12953606348255	-1.33093413911294	2.37507424465129	-1.21392839196479	Cluster3
Lrfn3	0.592564794684773	-0.714422369236184	1.75359403267214	-0.713894969957406	Cluster3
Lrrc1	0.0275478310484878	-0.0223012738802293	1.169410156446	-2.03709141508425	Cluster3
Lrrc7	1.91033463104486	0.789836010651331	2.38782978744864	-1.53000658236326	Cluster3
Lyrm4	0.717932469436417	-0.0740371595870223	0.690626102884931	-1.13720429548667	Cluster3
Lyve1	1.70797156020554	-0.730456617567985	2.25880108569402	-1.62446852789137	Cluster3
Mag	4.00223810405189	-4.69749415189942	3.38343246949649	-3.37798830873671	Cluster3
Map4k1	0.631440647643174	-0.294844954174009	0.694916750897506	-1.87820070215311	Cluster3
Mapk13	1.46987759543557	-3.51004923353152	1.06144986307943	-1.81034746150088	Cluster3
Mef2c	2.22301694435938	0.985273234909634	4.02454036466767	-0.164059808626655	Cluster3
Mgll	-0.105264509686693	-3.33367654633494	0.871253882496538	-2.35850574974494	Cluster3
Mipol1	-0.109158465176048	-0.618627889641299	0.683415383557452	-1.41512031950112	Cluster3
Morn4	3.24898019799142	-3.07411078617903	4.0403033657327	-1.84139703010217	Cluster3
Mospd1	0.737913391155849	-0.85475917248112	0.834040982213834	-1.73513209984234	Cluster3
Mrvi1	0.325430706408423	-0.658244446820575	1.90256086292011	-1.52972144135423	Cluster3
Ms4a6c	1.95535431658406	-0.348150501689663	1.23841363194418	-0.862401752471671	Cluster3
Msl3l2	5.91055192429587	-1.87795143941451	4.71568294053239	-2.15151209409293	Cluster3
Mtmr7	4.02718412032899	-1.10324614549422	3.90521877523951	-1.26899720125242	Cluster3
Myo16	2.86163223107016	-1.39743542529833	1.98061249837026	-2.68593573298288	Cluster3
Myo1f	0.461183795231986	0.292867041566576	0.817872798963272	-1.21151657980089	Cluster3
Myo5b	0.438950735186674	-1.06888423016189	4.33053526428712	-1.58111153412561	Cluster3
Nap1l2	1.77437074423008	-0.569930861968706	2.86314159197644	-1.93463084831797	Cluster3
Napepld	0.384926837423173	-0.63446711086213	0.780603198151762	-1.49768924327152	Cluster3
Nbeal2	0.281897752983438	0.0914446660497549	1.04461316771782	-1.00587509792512	Cluster3
Ndst1	1.66203808955325	-0.93356635952679	3.02506216998322	-0.0180464802413529	Cluster3
Nedd9	0.717710768444328	-0.536530171804993	3.17299492454958	-1.18225666219397	Cluster3
Neto2	0.97821613268168	-0.323425396616053	1.03779893215855	-0.747433347595301	Cluster3
Npr3	2.44750173327645	-1.46388686427432	1.69337519930495	-2.28917219013842	Cluster3
Nqo1	0.11431161616646	-1.32177475530136	0.58410952997697	-2.23306772879733	Cluster3
Nrip3	2.31231202422489	-0.881641370249887	1.37941349393761	-0.931156537074995	Cluster3
Nrros	0.401842350833848	0.61790619871528	1.09339357587451	-1.14108150423066	Cluster3
Nxpe4	3.14400648300292	-0.00868739812732684	2.24809150411607	-0.763101711862618	Cluster3
Olig2	3.48504005348597	2.39012643902068	2.99399437364766	-2.38837038473137	Cluster3
Osbpl6	3.28293312533801	0.37663130169332	4.60335930087654	-1.39905072288452	Cluster3
Paqr7	0.172499535461345	-0.729566860902387	1.45250012175204	-2.02288964335118	Cluster3
Pax6	2.11373690719076	-0.441671266170228	1.84777010601461	-0.977814516737683	Cluster3
Pde3b	0.959423036475721	1.02106233852796	0.936509622597708	-0.966391085953615	Cluster3
Pde8b	0.862531219387295	-1.65815065908662	1.50009172586123	0.123627806510817	Cluster3
Pemt	0.682436587985132	0.390537013300761	0.948100194022036	-0.714721110116107	Cluster3
Pfas	0.383971811341868	-0.506032564807852	0.833743924606878	-1.55239424975724	Cluster3
Phactr1	0.977860279936398	-1.01984839142084	0.376093640867954	-0.828434597763375	Cluster3
